#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	69585	70304	+	fliA	1-720/720	===============	0/0	100.00	98.61	ecoli_vf	gi:15802357	flagellar biosynthesis sigma factor	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	70314	70901	+	fliZ	1-588/588	===============	0/0	100.00	97.11	ecoli_vf	gi:15802356	flagella biosynthesis protein FliZ	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	70989	71789	+	fliY	1-801/801	===============	0/0	100.00	96.38	ecoli_vf	gi:15802355	cystine transporter subunit	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	92393	92752	+	flhD	1-360/360	===============	0/0	100.00	98.89	ecoli_vf	gi:15802304	transcriptional activator FlhD	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	92755	93333	+	flhC	1-579/579	===============	0/0	100.00	99.48	ecoli_vf	gi:15802303	transcriptional activator FlhC	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	93460	94347	+	motA	1-888/888	===============	0/0	100.00	99.10	ecoli_vf	gi:15802302	flagellar motor protein MotA	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	94344	95270	+	motB	1-927/927	===============	0/0	100.00	97.95	ecoli_vf	gi:15802301	flagellar motor protein MotB	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	95275	97239	+	cheA	1-1965/1965	===============	0/0	100.00	98.63	ecoli_vf	gi:15802300	chemotaxis protein CheA	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	97260	97763	+	cheW	1-504/504	===============	0/0	100.00	98.81	ecoli_vf	gi:15802299	purine-binding chemotaxis protein	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	97908	99569	+	tar/cheM	1-1662/1662	===============	0/0	100.00	98.38	ecoli_vf	gi:15802298	methyl-accepting chemotaxis protein II	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	101235	102095	+	cheR	1-861/861	===============	0/0	100.00	99.19	ecoli_vf	gi:15802296	chemotaxis methyltransferase CheR	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	102098	103147	+	cheB	1-1050/1050	===============	0/0	100.00	98.67	ecoli_vf	gi:15802295	chemotaxis-specific methylesterase	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	103162	103551	+	cheY	1-390/390	===============	0/0	100.00	99.23	ecoli_vf	gi:15802294	chemotaxis regulatory protein CheY	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	103562	104206	+	cheZ	1-645/645	===============	0/0	100.00	99.38	ecoli_vf	gi:15802293	chemotaxis regulator CheZ	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	104408	105556	+	flhB	1-1149/1149	===============	0/0	100.00	98.43	ecoli_vf	gi:15802292	flagellar biosynthesis protein FlhB	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	105549	107625	+	flhA	1-2077/2079	===============	0/0	99.90	98.22	ecoli_vf	gi:15802291	flagellar biosynthesis protein FlhA	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	17	107627	108019	+	flhE	1-393/393	===============	0/0	100.00	96.95	ecoli_vf	gi:15802290	flagellar protein	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	18	107285	108169	+	ECS88_3547	1-885/885	===============	0/0	100.00	99.66	ecoli_vf	gi:218560235	lipoprotein NlpI	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	19	101019	102006	+	epaO	1-987/987	========/======	1/1	100.00	96.66	ecoli_vf	gi:15832980	surface presentation of antigens protein SpaO	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	19	101996	102661	+	epaP	1-666/666	===============	0/0	100.00	97.45	ecoli_vf	gi:15832979	surface presentation of antigens protein SpaP	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	19	102671	102931	+	epaQ	1-261/261	===============	0/0	100.00	96.94	ecoli_vf	gi:15832978	EpaQ	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	19	102920	103383	+	epaR	3-466/468	===============	0/0	99.15	96.12	ecoli_vf	VFG042210	-	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	19	103709	104829	+	epaS	1-1122/1122	========/======	1/1	99.91	96.88	ecoli_vf	gi:15832975	surface presentation of antigens protein SpaS	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	19	105185	105685	-	etrA	1-501/501	===============	0/0	100.00	97.21	ecoli_vf	gi:15832974	transcriptional regulator	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	2	309640	310634	+	flk	1-995/996	===============	0/0	99.90	98.89	ecoli_vf	gi:15802868	flagella biosynthesis regulator	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	2	361821	365318	-	aatA	1-3498/3498	===============	0/0	100.00	96.83	ecoli_vf	gi:157418179	hypothetical protein	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	24	50018	51898	+	cib	1-1881/1881	===============	0/0	100.00	98.88	ecoli_vf	gi:73476856	Colicin IB	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	32471	33280	+	b2972	1-810/810	===============	0/0	100.00	96.30	ecoli_vf	SPG000090	Prepilin peptidase Adherence Hemorrhagic coli pilus	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	33346	33756	+	yghg	1-411/411	===============	0/0	100.00	97.32	ecoli_vf	SPG000136	Pilotin Secretion system Type II Secretion System	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	33774	34733	+	gspC	1-960/960	===============	0/0	100.00	98.96	ecoli_vf	gi:157156659	putative type II secretion protein GspC	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	34763	36823	+	gspD	1-2061/2061	===============	0/0	100.00	98.84	ecoli_vf	gi:157157281	general secretion pathway protein D	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	36823	38316	+	gspE	1-1494/1494	===============	0/0	100.00	98.86	ecoli_vf	gi:157159001	general secretory pathway protein E	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	38316	39539	+	gspF	1-1224/1224	===============	0/0	100.00	100.00	ecoli_vf	gi:157154920	general secretion pathway protein F	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	39556	40011	+	gspG	1-456/456	===============	0/0	100.00	99.78	ecoli_vf	gi:157157959	general secretion pathway protein G	
AA_CKDN230030154-1A_HGKHYDSX7_L2.fasta/assembly.fasta	27	40015	40578	+	gspH	1-564/564	===============	0/0	100.00	96.63	ecoli_vf	gi:157158634	general secretion pathway protein H	
